identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-4.61957E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,us
-8.0156E+18,user,Suède,en,5,8,3,0,0,0,1,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,136,2853,95.1,7.92,se
-4.67983E+18,user,France,fr,5,11,8,0,0,0,9,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,202,2853,95.1,7.92,fr
2.00581E+18,user,France,fr,17,8,40,3,23,95,0,7,M,1,mr,TRUE,TRUE,FALSE,FALSE,11,2853,95.1,7.92,fr
7.50215E+18,user,Allemagne,de,12,29,173,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,349,2853,95.1,7.92,de
3.42509E+18,user,Etats-Unis,en,5,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,555,2853,95.1,7.92,us
5.88857E+18,user,France,fr,111,37,237,7,35,91,2,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2853,95.1,7.92,fr
6.47443E+18,user,Royaume-Uni,en,8,19,186,0,0,0,21,5,F,2,mrs,TRUE,FALSE,TRUE,FALSE,215,2853,95.1,7.92,gb
-2.80404E+18,user,Allemagne,de,3,9,4,0,0,0,4,2,F,2,mrs,TRUE,TRUE,FALSE,TRUE,15,2853,95.1,7.92,de
9.00629E+18,user,Etats-Unis,en,4,8,7,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,481,2853,95.1,7.92,us
-9.17555E+18,user,Etats-Unis,en,5,8,1,0,0,0,0,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,385,2853,95.1,7.92,us
7.36703E+18,user,France,fr,3,8,5,0,0,0,4,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,150,2853,95.1,7.92,fr
7.2246E+18,user,Royaume-Uni,en,3,8,1,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,287,2853,95.1,7.92,gb
-6.54689E+18,user,Etats-Unis,en,18,10,97,1,0,0,33,3,F,3,miss,TRUE,FALSE,TRUE,TRUE,184,2853,95.1,7.92,us
4.25303E+17,user,Etats-Unis,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,691,2853,95.1,7.92,us
3.74279E+18,user,Etats-Unis,en,4,8,4,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,76,2853,95.1,7.92,us
-1.69601E+18,user,Etats-Unis,en,3,8,1,0,0,0,7,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,481,2853,95.1,7.92,us
-3.76644E+16,user,Italie,it,4,11,6,1,0,0,2,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2853,95.1,7.92,it
3.82481E+18,user,Etats-Unis,en,8,10,73,0,0,0,16,2,F,2,mrs,TRUE,TRUE,FALSE,FALSE,12,2853,95.1,7.92,us
-6.29827E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,us
3.47168E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,688,2853,95.1,7.92,us
-5.80882E+17,user,Etats-Unis,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,686,2853,95.1,7.92,us
-5.59018E+18,user,Etats-Unis,en,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,142,2853,95.1,7.92,us
4.05587E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,23,2853,95.1,7.92,us
-5.96367E+18,user,Etats-Unis,en,3,8,1,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,341,2853,95.1,7.92,us
3.57717E+18,user,Etats-Unis,en,5,9,36,0,0,0,12,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,30,2853,95.1,7.92,us
-2.01577E+18,user,France,fr,13,18,0,0,0,0,0,2,M,1,mr,TRUE,FALSE,TRUE,TRUE,549,2853,95.1,7.92,fr
-3.15124E+18,user,Etats-Unis,en,5,8,0,0,0,0,1,1,M,1,mr,TRUE,TRUE,FALSE,TRUE,627,2853,95.1,7.92,us
-2.87936E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,M,1,mr,TRUE,TRUE,FALSE,TRUE,625,2853,95.1,7.92,us
3.91391E+18,user,Canada,en,6,10,6,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,296,2853,95.1,7.92,ca
4.40824E+18,user,France,fr,3,8,0,0,0,0,0,1,M,1,mr,TRUE,TRUE,FALSE,FALSE,682,2853,95.1,7.92,fr
-5.4784E+17,user,Australie,en,3,8,34,3,0,0,6,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,2853,95.1,7.92,au
3.89793E+18,user,Royaume-Uni,en,4,8,0,0,0,0,1,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,687,2853,95.1,7.92,gb
5.52706E+18,user,France,fr,4,8,0,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,349,2853,95.1,7.92,fr
5.30257E+18,user,Allemagne,de,3,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,de
-8.24054E+18,user,Allemagne,de,5,8,32,0,0,0,63,9,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,de
8.48465E+18,user,France,fr,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,654,2853,95.1,7.92,fr
3.34062E+18,user,Etats-Unis,en,4,8,73,0,0,0,3,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,25,2853,95.1,7.92,us
3.03961E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,fr
-7.03539E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,574,2853,95.1,7.92,fr
1.30227E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,326,2853,95.1,7.92,us
1.05624E+17,user,Italie,it,17,12,3,0,0,0,261,21,M,1,mr,TRUE,TRUE,TRUE,TRUE,11,2853,95.1,7.92,it
3.43141E+17,user,Hong Kong,en,5,8,5,2,1,0,5,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2853,95.1,7.92,hk
-4.54688E+18,user,France,fr,4,9,54,0,0,0,8,6,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,fr
9.0017E+18,user,France,fr,5,8,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,295,2853,95.1,7.92,fr
-5.88826E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,341,2853,95.1,7.92,gb
8.92007E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,3,F,2,mrs,TRUE,FALSE,TRUE,TRUE,23,2853,95.1,7.92,us
5.39561E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,120,2853,95.1,7.92,gb
9.90958E+17,user,Belgique,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,140,2853,95.1,7.92,be
-6.84089E+18,user,Suède,en,9,12,66,0,0,0,6,11,M,1,mr,TRUE,FALSE,TRUE,TRUE,395,2853,95.1,7.92,se
7.794E+18,user,France,fr,4,8,0,0,0,0,1,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,362,2853,95.1,7.92,fr
-9.02416E+18,user,Allemagne,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,684,2853,95.1,7.92,de
6.86783E+18,user,Etats-Unis,en,3,8,10,0,0,0,5,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,27,2853,95.1,7.92,us
-1.05885E+18,user,Royaume-Uni,en,3,8,0,0,0,0,3,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,436,2853,95.1,7.92,gb
4.37114E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,638,2853,95.1,7.92,gb
8.61035E+18,user,France,fr,3,8,0,0,0,0,5,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,687,2853,95.1,7.92,fr
-7.43125E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,692,2853,95.1,7.92,fr
-2.56046E+18,user,Finlande,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,627,2853,95.1,7.92,fi
2.22119E+18,user,France,fr,5,8,6,0,0,0,0,1,F,2,mrs,TRUE,TRUE,FALSE,FALSE,66,2853,95.1,7.92,fr
6.6258E+18,user,Allemagne,de,3,8,0,0,0,0,1,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,37,2853,95.1,7.92,de
2.03667E+18,user,Italie,it,4,8,0,0,0,0,2,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,681,2853,95.1,7.92,it
-2.70093E+18,user,Pays-Bas,en,4,8,2,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,637,2853,95.1,7.92,nl
-7.13044E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,72,2853,95.1,7.92,gb
-5.53227E+18,user,Danemark,en,4,8,0,0,0,0,2,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,430,2853,95.1,7.92,dk
-7.83118E+18,user,Suède,en,3,8,7,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,17,2853,95.1,7.92,se
-6.57232E+18,user,Chine,en,4,9,110,0,0,0,0,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,128,2853,95.1,7.92,cn
-6.23956E+18,user,Singapour,en,8,9,2,0,0,0,0,8,F,2,mrs,TRUE,FALSE,TRUE,TRUE,14,2853,95.1,7.92,sg
-3.98167E+18,user,France,fr,3,8,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,391,2853,95.1,7.92,fr
8.39547E+18,user,Danemark,en,11,8,77,0,0,0,5,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,2853,95.1,7.92,dk
-8.67901E+18,user,Allemagne,en,3,8,4,0,0,0,4,3,M,1,mr,TRUE,TRUE,FALSE,TRUE,58,2853,95.1,7.92,de
-1.75988E+16,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,fr
9.50098E+17,user,Espagne,es,8,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,384,2853,95.1,7.92,es
4.76081E+18,user,France,fr,8,8,0,0,3,100,0,3,F,2,mrs,TRUE,FALSE,TRUE,TRUE,20,2853,95.1,7.92,fr
-7.1633E+18,user,Turquie,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,tr
1.8962E+17,user,Royaume-Uni,en,10,14,30,0,0,0,11,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,607,2853,95.1,7.92,gb
3.97316E+18,user,Espagne,es,7,9,14,3,1,0,4,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,43,2853,95.1,7.92,es
2.46198E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,gb
-8.84614E+18,user,Espagne,es,3,8,21,0,0,0,7,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2853,95.1,7.92,es
-5.36648E+18,user,Pologne,en,12,22,46,0,1,0,12,2,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,2853,95.1,7.92,pl
5.61208E+18,user,Allemagne,de,3,8,5,1,0,0,54,5,F,2,mrs,TRUE,TRUE,FALSE,TRUE,12,2853,95.1,7.92,de
8.3836E+18,user,France,fr,3,8,11,0,0,0,20,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,639,2853,95.1,7.92,fr
4.21286E+18,user,Danemark,en,7,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,dk
-1.77881E+18,user,Royaume-Uni,en,3,8,151,0,0,0,78,23,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2853,95.1,7.92,gb
-5.37665E+18,user,France,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,611,2853,95.1,7.92,fr
2.39956E+17,user,Hong Kong,en,21,16,5979,1,6,100,634,40,F,2,mrs,TRUE,FALSE,TRUE,TRUE,62,2853,95.1,7.92,hk
-3.22425E+18,user,Allemagne,de,5,8,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,631,2853,95.1,7.92,de
-5.81546E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,gb
-7.77612E+18,user,France,fr,7,14,26,0,0,0,10,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,16,2853,95.1,7.92,fr
-6.38372E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,645,2853,95.1,7.92,us
8.26574E+18,user,France,fr,4,9,2,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,309,2853,95.1,7.92,fr
3.78371E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,gb
-6.07587E+18,user,Royaume-Uni,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,352,2853,95.1,7.92,gb
8.04608E+18,user,Etats-Unis,en,4,8,4,0,0,0,36,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,248,2853,95.1,7.92,us
-1.20892E+18,user,France,it,3,8,5,0,0,0,10,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,302,2853,95.1,7.92,fr
-1.97382E+18,user,France,en,3,9,2,0,0,0,3,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,12,2853,95.1,7.92,fr
6.05482E+18,user,Pays-Bas,en,8,10,87,1,1,0,5,2,M,1,mr,TRUE,FALSE,TRUE,TRUE,120,2853,95.1,7.92,nl
8.25168E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,515,2853,95.1,7.92,gb
3.89731E+18,user,Australie,en,5,9,11,0,0,0,21,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,74,2853,95.1,7.92,au
-1.01337E+18,user,Allemagne,de,3,8,0,0,0,0,0,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,511,2853,95.1,7.92,de
5.53312E+18,user,Allemagne,de,11,9,42,0,0,0,97,13,F,2,mrs,TRUE,TRUE,FALSE,FALSE,348,2853,95.1,7.92,de
-8.85099E+18,user,Etats-Unis,en,19,10,1023,0,0,0,5,2,M,1,mr,TRUE,FALSE,TRUE,FALSE,12,2853,95.1,7.92,us
-2.9325E+18,user,Italie,it,3,8,4,0,0,0,2,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,39,2853,95.1,7.92,it
4.4883E+18,user,Royaume-Uni,en,12,9,227,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,61,2853,95.1,7.92,gb
-3.89623E+17,user,France,en,3,8,1,0,0,0,3,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,75,2853,95.1,7.92,fr
-5.03284E+18,user,Suisse,de,3,8,2,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,685,2853,95.1,7.92,ch
-8.73582E+18,user,Royaume-Uni,en,4,9,1,0,0,0,73,11,F,2,mrs,FALSE,FALSE,FALSE,TRUE,107,2853,95.1,7.92,gb
-5.86327E+18,user,Qatar,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,qa
3.14611E+18,user,Danemark,en,3,9,0,0,0,0,11,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,35,2853,95.1,7.92,dk
-4.79887E+18,user,France,fr,3,8,7,1,0,0,28,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,21,2853,95.1,7.92,fr
-3.75496E+18,user,Italie,it,3,8,2,0,0,0,31,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2853,95.1,7.92,it
7.56909E+18,user,Danemark,en,5,8,8,0,0,0,1,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,251,2853,95.1,7.92,dk
-4.48203E+18,user,France,fr,3,9,26,0,0,0,7,2,F,2,mrs,TRUE,TRUE,FALSE,TRUE,20,2853,95.1,7.92,fr
-2.20688E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,fr
-2.92732E+18,user,France,fr,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,338,2853,95.1,7.92,fr
-8.15154E+18,user,France,fr,7,10,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,166,2853,95.1,7.92,fr
7.79509E+18,user,Allemagne,de,6,9,241,0,1,0,30,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2853,95.1,7.92,de
3.64075E+18,user,France,fr,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,681,2853,95.1,7.92,fr
7.39909E+18,user,Allemagne,de,16,10,153,0,3,100,2,6,F,2,mrs,TRUE,FALSE,TRUE,FALSE,13,2853,95.1,7.92,de
4.1659E+18,user,Italie,it,3,8,1,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,677,2853,95.1,7.92,it
8.54807E+16,user,Danemark,en,5,10,61,0,0,0,4,3,F,2,mrs,TRUE,FALSE,TRUE,TRUE,23,2853,95.1,7.92,dk
8.92756E+18,user,France,fr,3,10,1,0,0,0,4,3,F,2,mrs,TRUE,TRUE,FALSE,TRUE,242,2853,95.1,7.92,fr
-8.22618E+18,user,France,fr,3,8,3,0,0,0,7,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,374,2853,95.1,7.92,fr
7.20966E+18,user,Danemark,en,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,668,2853,95.1,7.92,dk
7.69834E+18,user,Suède,en,5,9,0,0,0,0,0,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,517,2853,95.1,7.92,se
-8.41864E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,691,2853,95.1,7.92,gb
-2.30951E+18,user,France,fr,6,8,102,0,0,0,76,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,30,2853,95.1,7.92,fr
-7.48712E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,286,2853,95.1,7.92,fr
8.68446E+18,user,France,fr,3,9,1,0,0,0,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,19,2853,95.1,7.92,fr
-8.36905E+18,user,Etats-Unis,en,16,12,74,1,0,0,3,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,35,2853,95.1,7.92,us
1.05521E+16,user,Royaume-Uni,en,3,8,69,0,0,0,2,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,gb
-6.08006E+18,user,Suède,en,10,9,53,1,12,91,160,7,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,se
-7.66612E+18,user,Allemagne,de,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,679,2853,95.1,7.92,de
-3.98862E+18,user,Royaume-Uni,en,20,8,203,13,22,100,19,5,F,3,miss,FALSE,FALSE,FALSE,TRUE,14,2853,95.1,7.92,gb
-2.85276E+18,user,Espagne,es,4,8,20,0,0,0,18,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,71,2853,95.1,7.92,es
-6.66335E+18,user,Espagne,en,13,18,8,1,0,0,99,6,F,2,mrs,TRUE,TRUE,FALSE,FALSE,90,2853,95.1,7.92,es
3.00599E+18,user,Allemagne,de,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,659,2853,95.1,7.92,de
2.39783E+18,user,Suisse,fr,3,8,12,0,0,0,0,4,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2853,95.1,7.92,ch
-8.1743E+18,user,Canada,fr,7,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,679,2853,95.1,7.92,ca
3.12698E+17,user,France,fr,5,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,684,2853,95.1,7.92,fr
-6.14556E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,gb
-4.78195E+18,user,France,fr,3,9,4,0,0,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,116,2853,95.1,7.92,fr
8.63794E+18,user,Allemagne,de,3,8,40,0,0,0,1,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,20,2853,95.1,7.92,de
8.60849E+18,user,Etats-Unis,en,3,8,20,0,0,0,1,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,28,2853,95.1,7.92,us
6.36528E+18,user,France,fr,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,569,2853,95.1,7.92,fr
5.55455E+18,user,Etats-Unis,en,36,482,1912,9,0,0,1783,52,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,2853,95.1,7.92,us
7.60337E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,330,2853,95.1,7.92,fr
-7.46761E+18,user,Australie,en,3,8,5,0,0,0,12,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,20,2853,95.1,7.92,au
-4.3646E+18,user,Hong Kong,en,17,8,23,2,11,63,45,12,M,1,mr,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,hk
-6.90483E+18,user,Suède,en,3,8,8,0,0,0,6,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,24,2853,95.1,7.92,se
-7.20711E+18,user,Royaume-Uni,en,3,9,54,0,0,0,2,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,86,2853,95.1,7.92,gb
7.96015E+18,user,Etats-Unis,en,4,8,7,0,0,0,17,4,M,1,mr,TRUE,FALSE,TRUE,TRUE,315,2853,95.1,7.92,us
-2.15538E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,539,2853,95.1,7.92,gb
-8.251E+18,user,Royaume-Uni,en,3,8,21,0,0,0,2,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,24,2853,95.1,7.92,gb
4.15103E+18,user,Allemagne,de,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,406,2853,95.1,7.92,de
-5.24383E+18,user,France,fr,4,9,1,1,0,0,33,9,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,fr
6.93351E+18,user,Suède,en,4,0,4,0,0,0,1,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,632,2853,95.1,7.92,se
-5.23598E+17,user,Royaume-Uni,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,gb
-2.95458E+18,user,Canada,en,3,8,26,0,0,0,60,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,87,2853,95.1,7.92,ca
3.59272E+18,user,Irlande,en,3,8,127,0,0,0,8,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,ie
8.73173E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,fr
8.80159E+18,user,Espagne,es,5,8,8,0,2,0,1,5,F,2,mrs,TRUE,FALSE,TRUE,FALSE,13,2853,95.1,7.92,es
-3.59972E+18,user,Etats-Unis,en,7,10,21,0,0,0,3,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,38,2853,95.1,7.92,us
-2.96309E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,231,2853,95.1,7.92,us
-5.57508E+18,user,Royaume-Uni,en,3,8,0,0,0,0,0,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,75,2853,95.1,7.92,gb
-2.98589E+18,user,Espagne,es,3,8,4,0,0,0,3,3,F,2,mrs,TRUE,TRUE,FALSE,TRUE,75,2853,95.1,7.92,es
-9.21792E+18,user,Etats-Unis,en,5,8,558,0,0,0,50,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2853,95.1,7.92,us
6.13989E+18,user,Allemagne,de,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,de
2.80391E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,405,2853,95.1,7.92,us
-5.38463E+18,user,France,fr,3,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,fr
-4.94631E+18,user,France,fr,3,10,3,0,0,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,512,2853,95.1,7.92,fr
8.0412E+18,user,Allemagne,de,3,8,3,0,0,0,6,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,100,2853,95.1,7.92,de
2.92672E+18,user,Royaume-Uni,en,4,8,8,0,0,0,6,7,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,2853,95.1,7.92,gb
6.57421E+18,user,Etats-Unis,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,686,2853,95.1,7.92,us
-8.50129E+18,user,France,fr,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,374,2853,95.1,7.92,fr
3.09598E+18,user,Suède,en,19,11,1728,0,0,0,442,11,M,1,mr,TRUE,FALSE,TRUE,TRUE,12,2853,95.1,7.92,se
7.20382E+18,user,Roumanie,en,4,10,2,0,0,0,1,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,88,2853,95.1,7.92,ro
6.54479E+18,user,Belgique,en,3,8,0,0,0,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,22,2853,95.1,7.92,be
-2.89619E+18,user,Etats-Unis,en,4,8,0,0,0,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,692,2853,95.1,7.92,us
